Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method
PROD00002716,USER00002716,2023-05-29,2024-09-26,Clothing,164.6,5,Defective,486.0,23,Female,City18,PayPal
PROD00002719,USER00002719,2023-05-28,2023-11-08,Clothing,233.17,2,Wrong item,164.0,53,Male,City17,PayPal
PROD00002720,USER00002720,2023-04-12,2024-06-10,Toys,47.06,3,Wrong item,425.0,37,Male,City34,Credit Card
PROD00002724,USER00002724,2024-01-18,2024-02-01,Clothing,470.4,4,Not as described,14.0,23,Female,City79,Gift Card
PROD00002725,USER00002725,2023-06-21,2023-12-16,Toys,268.83,5,Not as described,178.0,20,Female,City3,Credit Card
PROD00002731,USER00002731,2023-01-23,2023-06-29,Clothing,434.96,4,Not as described,157.0,56,Female,City48,Debit Card
PROD00002733,USER00002733,2023-01-26,2024-02-04,Home,252.11,2,Changed mind,374.0,46,Male,City53,Credit Card
PROD00002735,USER00002735,2023-01-21,2023-12-18,Home,335.04,3,Defective,331.0,25,Male,City48,Credit Card
PROD00002743,USER00002743,2023-08-30,2024-02-23,Toys,81.01,1,Not as described,177.0,54,Female,City38,Debit Card
PROD00002744,USER00002744,2023-12-12,2024-08-20,Clothing,283.92,5,Defective,252.0,59,Female,City39,Gift Card
PROD00002748,USER00002748,2023-01-21,2023-08-16,Clothing,89.8,5,Changed mind,207.0,67,Female,City71,PayPal
PROD00002751,USER00002751,2023-02-06,2023-12-04,Books,11.0,2,Wrong item,301.0,44,Male,City91,Credit Card
PROD00002757,USER00002757,2023-11-13,2024-01-16,Electronics,404.5,5,Wrong item,64.0,61,Male,City57,Credit Card
PROD00002758,USER00002758,2023-11-05,2024-05-08,Books,423.67,1,Not as described,185.0,59,Male,City45,Debit Card
PROD00002764,USER00002764,2023-05-31,2023-12-22,Clothing,191.83,4,Wrong item,205.0,45,Female,City77,Credit Card
PROD00002778,USER00002778,2024-08-29,2024-09-07,Electronics,448.24,3,Wrong item,9.0,23,Male,City29,Credit Card
PROD00002779,USER00002779,2024-04-12,2024-07-30,Electronics,326.37,1,Wrong item,109.0,59,Female,City75,Gift Card
PROD00002780,USER00002780,2023-09-20,2024-07-02,Electronics,195.91,1,Not as described,286.0,36,Female,City37,Credit Card
PROD00002781,USER00002781,2023-10-29,2024-12-29,Toys,112.01,3,Wrong item,427.0,67,Male,City89,Credit Card
PROD00002784,USER00002784,2023-02-08,2024-07-26,Books,100.99,2,Changed mind,534.0,68,Male,City12,Debit Card
PROD00002785,USER00002785,2024-07-19,2024-10-17,Electronics,296.14,2,Defective,90.0,36,Male,City43,PayPal
PROD00002786,USER00002786,2023-06-09,2023-09-30,Home,188.35,4,Defective,113.0,69,Male,City90,Debit Card
PROD00002798,USER00002798,2024-09-28,2024-11-13,Electronics,293.66,5,Wrong item,46.0,53,Female,City91,PayPal
PROD00002800,USER00002800,2023-09-19,2023-10-10,Electronics,360.72,3,Not as described,21.0,29,Male,City90,Credit Card
PROD00002801,USER00002801,2023-08-12,2024-03-16,Clothing,155.5,5,Wrong item,217.0,26,Male,City58,Credit Card
PROD00002804,USER00002804,2024-03-28,2024-06-04,Clothing,443.05,4,Changed mind,68.0,38,Male,City20,Debit Card
PROD00002805,USER00002805,2023-10-04,2023-12-07,Toys,304.23,2,Defective,64.0,27,Female,City54,Credit Card
PROD00002806,USER00002806,2023-09-26,2024-06-12,Books,175.58,1,Defective,260.0,35,Male,City42,Debit Card
PROD00002808,USER00002808,2023-03-04,2023-12-29,Electronics,353.79,4,Wrong item,300.0,18,Male,City95,Credit Card
PROD00002812,USER00002812,2023-07-22,2023-08-09,Toys,88.5,4,Changed mind,18.0,21,Male,City83,Credit Card
PROD00002823,USER00002823,2023-01-11,2024-12-03,Home,166.94,5,Defective,692.0,18,Male,City23,Gift Card
PROD00002824,USER00002824,2024-11-28,2024-12-30,Electronics,111.12,1,Wrong item,32.0,23,Female,City97,Credit Card
PROD00002828,USER00002828,2023-04-08,2024-01-11,Toys,304.86,2,Not as described,278.0,37,Male,City39,Debit Card
PROD00002832,USER00002832,2023-06-04,2024-03-26,Home,190.11,4,Defective,296.0,59,Female,City53,Debit Card
PROD00002833,USER00002833,2023-03-02,2023-03-17,Toys,159.42,3,Not as described,15.0,42,Male,City4,Gift Card
PROD00002835,USER00002835,2024-04-14,2024-12-22,Clothing,475.84,5,Not as described,252.0,65,Male,City47,Credit Card
PROD00002837,USER00002837,2023-05-17,2023-06-01,Books,223.03,3,Changed mind,15.0,50,Male,City99,Debit Card
PROD00002840,USER00002840,2024-01-10,2024-11-29,Electronics,178.21,3,Defective,324.0,35,Male,City72,PayPal
PROD00002843,USER00002843,2023-01-12,2024-12-26,Books,72.39,3,Defective,714.0,39,Male,City7,PayPal
PROD00002846,USER00002846,2024-05-29,2024-06-04,Books,286.41,3,Wrong item,6.0,66,Female,City59,PayPal
PROD00002850,USER00002850,2023-01-22,2024-07-17,Clothing,342.24,5,Wrong item,542.0,24,Male,City12,Credit Card
PROD00002852,USER00002852,2023-05-31,2023-07-25,Books,411.22,2,Changed mind,55.0,27,Male,City18,Gift Card
PROD00002853,USER00002853,2023-09-16,2023-12-20,Home,25.73,5,Changed mind,95.0,33,Male,City81,Credit Card
PROD00002854,USER00002854,2024-02-03,2024-04-12,Toys,215.72,2,Defective,69.0,22,Male,City37,Gift Card
PROD00002857,USER00002857,2024-03-19,2024-07-10,Clothing,28.66,5,Not as described,113.0,28,Female,City57,PayPal
PROD00002861,USER00002861,2023-02-10,2023-12-16,Home,210.68,4,Changed mind,309.0,26,Male,City90,PayPal
PROD00002866,USER00002866,2023-01-31,2024-11-25,Home,324.93,3,Wrong item,664.0,54,Male,City4,PayPal
PROD00002870,USER00002870,2023-11-13,2024-06-22,Home,129.2,4,Changed mind,222.0,54,Female,City11,Debit Card
PROD00002876,USER00002876,2023-08-10,2024-07-20,Books,49.67,5,Not as described,345.0,18,Male,City49,Gift Card
PROD00002878,USER00002878,2023-01-23,2024-10-17,Clothing,322.22,2,Not as described,633.0,26,Female,City59,Debit Card
PROD00002879,USER00002879,2023-03-09,2023-10-28,Books,201.09,4,Changed mind,233.0,57,Male,City95,Debit Card
PROD00002881,USER00002881,2023-12-31,2024-02-26,Clothing,408.87,2,Defective,57.0,22,Female,City42,Debit Card
PROD00002882,USER00002882,2023-07-29,2024-06-17,Home,429.38,5,Changed mind,324.0,28,Male,City43,Debit Card
PROD00002883,USER00002883,2023-07-15,2024-07-12,Books,223.96,2,Wrong item,363.0,20,Female,City87,Gift Card
PROD00002886,USER00002886,2023-01-12,2024-10-30,Electronics,499.71,2,Defective,657.0,55,Male,City69,Credit Card
PROD00002894,USER00002894,2024-05-27,2024-07-20,Toys,280.32,2,Defective,54.0,56,Male,City100,Credit Card
PROD00002895,USER00002895,2024-02-08,2024-03-12,Clothing,271.44,5,Defective,33.0,68,Female,City71,PayPal
PROD00002899,USER00002899,2023-08-27,2024-08-30,Books,181.39,5,Wrong item,369.0,62,Female,City68,PayPal
PROD00002903,USER00002903,2023-10-30,2024-06-04,Books,263.53,3,Not as described,218.0,50,Male,City43,Debit Card
PROD00002909,USER00002909,2023-05-03,2024-09-26,Home,49.96,2,Wrong item,512.0,53,Male,City78,Debit Card
PROD00002916,USER00002916,2023-07-29,2024-05-06,Toys,55.94,4,Changed mind,282.0,59,Male,City68,Credit Card
PROD00002919,USER00002919,2024-05-24,2024-07-09,Books,25.46,5,Changed mind,46.0,43,Male,City7,PayPal
PROD00002923,USER00002923,2023-08-02,2023-12-12,Home,481.37,4,Defective,132.0,69,Female,City11,Gift Card
PROD00002930,USER00002930,2023-01-10,2024-01-02,Electronics,454.54,3,Defective,357.0,35,Male,City81,PayPal
PROD00002933,USER00002933,2023-05-25,2024-10-17,Home,418.93,2,Not as described,511.0,66,Male,City18,Credit Card
PROD00002936,USER00002936,2023-10-03,2024-07-12,Toys,482.05,4,Changed mind,283.0,23,Male,City13,Gift Card
PROD00002940,USER00002940,2023-11-27,2024-07-31,Home,220.17,1,Not as described,247.0,44,Female,City26,Debit Card
PROD00002941,USER00002941,2023-07-07,2024-11-01,Electronics,180.63,1,Wrong item,483.0,44,Male,City1,PayPal
PROD00002945,USER00002945,2023-03-26,2024-09-18,Home,96.72,2,Not as described,542.0,70,Female,City79,PayPal
PROD00002948,USER00002948,2024-01-21,2024-07-16,Electronics,431.94,1,Wrong item,177.0,59,Male,City90,PayPal
PROD00002952,USER00002952,2023-10-10,2024-03-09,Toys,221.77,5,Defective,151.0,57,Male,City55,Gift Card
PROD00002962,USER00002962,2023-03-09,2024-06-14,Clothing,183.43,2,Changed mind,463.0,23,Male,City80,Credit Card
PROD00002963,USER00002963,2023-06-13,2023-10-05,Clothing,37.68,5,Not as described,114.0,31,Male,City61,Gift Card
PROD00002965,USER00002965,2023-01-13,2023-10-12,Home,200.16,4,Wrong item,272.0,25,Male,City54,Debit Card
PROD00002968,USER00002968,2023-08-07,2024-10-20,Toys,414.52,3,Changed mind,440.0,47,Male,City25,Credit Card
PROD00002970,USER00002970,2023-12-07,2024-09-16,Home,491.33,5,Defective,284.0,58,Male,City93,Credit Card
PROD00002972,USER00002972,2024-01-22,2024-06-10,Clothing,204.44,5,Not as described,140.0,63,Male,City41,Credit Card
PROD00002976,USER00002976,2023-11-01,2024-04-03,Electronics,312.45,4,Wrong item,154.0,68,Male,City17,Debit Card
PROD00002977,USER00002977,2024-01-21,2024-04-03,Books,250.32,4,Changed mind,73.0,70,Male,City25,Credit Card
PROD00002978,USER00002978,2023-02-23,2023-08-14,Toys,205.64,5,Defective,172.0,38,Male,City19,PayPal
PROD00002980,USER00002980,2024-06-23,2024-11-08,Electronics,345.0,2,Defective,138.0,47,Male,City74,PayPal
PROD00002981,USER00002981,2023-01-25,2024-07-19,Electronics,156.65,2,Defective,541.0,51,Female,City71,PayPal
PROD00002985,USER00002985,2023-12-15,2024-04-03,Books,491.24,4,Changed mind,110.0,37,Female,City19,Credit Card
PROD00002995,USER00002995,2024-05-05,2024-05-17,Books,17.47,1,Defective,12.0,23,Male,City78,Debit Card
PROD00002999,USER00002999,2023-12-05,2024-05-28,Home,168.22,4,Not as described,175.0,23,Male,City25,PayPal
PROD00003005,USER00003005,2023-08-02,2024-08-02,Home,426.01,3,Not as described,366.0,49,Female,City23,Credit Card
PROD00003007,USER00003007,2023-07-24,2024-06-11,Toys,297.13,5,Wrong item,323.0,27,Male,City36,Debit Card
PROD00003011,USER00003011,2024-03-17,2024-09-18,Home,367.55,3,Defective,185.0,35,Female,City2,Gift Card
PROD00003012,USER00003012,2024-05-04,2024-06-22,Toys,114.58,2,Defective,49.0,47,Male,City2,Credit Card
PROD00003013,USER00003013,2023-04-14,2024-02-05,Electronics,199.31,3,Defective,297.0,51,Male,City71,Credit Card
PROD00003016,USER00003016,2023-03-05,2024-11-17,Toys,79.94,2,Changed mind,623.0,61,Female,City45,Credit Card
PROD00003026,USER00003026,2023-02-05,2024-06-04,Clothing,382.73,5,Defective,485.0,55,Male,City30,Credit Card
PROD00003028,USER00003028,2023-01-02,2023-11-02,Home,309.24,2,Changed mind,304.0,26,Male,City52,Credit Card
PROD00003035,USER00003035,2024-02-25,2024-07-19,Books,495.26,3,Wrong item,145.0,55,Male,City63,Gift Card
PROD00003039,USER00003039,2023-11-27,2024-07-17,Electronics,495.08,4,Changed mind,233.0,39,Male,City11,Debit Card
PROD00003042,USER00003042,2023-03-27,2023-12-16,Electronics,247.07,2,Changed mind,264.0,46,Female,City26,Credit Card
PROD00003048,USER00003048,2023-04-28,2023-11-11,Books,179.73,3,Changed mind,197.0,24,Female,City67,Debit Card
PROD00003049,USER00003049,2024-06-13,2024-09-25,Electronics,355.57,2,Defective,104.0,58,Female,City94,Credit Card
PROD00003051,USER00003051,2023-07-05,2024-03-17,Electronics,433.64,5,Wrong item,256.0,20,Male,City40,Debit Card
PROD00003055,USER00003055,2023-05-28,2024-10-21,Toys,471.88,2,Defective,512.0,65,Female,City93,Debit Card
PROD00003056,USER00003056,2023-04-07,2023-09-30,Clothing,247.14,4,Defective,176.0,55,Male,City69,PayPal
PROD00003057,USER00003057,2024-06-20,2024-11-05,Electronics,286.24,3,Changed mind,138.0,70,Male,City23,Debit Card
PROD00003067,USER00003067,2023-04-28,2023-06-18,Home,196.03,2,Not as described,51.0,26,Female,City34,Gift Card
PROD00003073,USER00003073,2023-09-17,2024-05-13,Electronics,497.66,4,Not as described,239.0,18,Female,City6,Gift Card
PROD00003082,USER00003082,2023-08-01,2023-08-29,Books,107.8,5,Changed mind,28.0,23,Female,City61,PayPal
PROD00003090,USER00003090,2023-08-22,2024-04-20,Toys,261.55,2,Wrong item,242.0,18,Male,City74,PayPal
PROD00003091,USER00003091,2023-09-19,2023-12-21,Home,417.2,4,Defective,93.0,69,Female,City27,PayPal
PROD00003093,USER00003093,2023-01-15,2023-07-14,Home,232.22,2,Not as described,180.0,67,Female,City44,Credit Card
PROD00003099,USER00003099,2024-03-16,2024-03-22,Books,118.27,2,Not as described,6.0,62,Male,City20,PayPal
PROD00003102,USER00003102,2023-11-22,2024-06-13,Clothing,424.32,1,Changed mind,204.0,66,Female,City60,Credit Card
PROD00003107,USER00003107,2023-08-05,2024-09-04,Toys,420.99,3,Not as described,396.0,50,Male,City21,Gift Card
PROD00003109,USER00003109,2023-06-12,2024-07-03,Home,40.1,5,Wrong item,387.0,64,Female,City82,PayPal
PROD00003110,USER00003110,2023-09-01,2024-03-03,Home,232.39,3,Defective,184.0,37,Male,City81,Credit Card
PROD00003116,USER00003116,2023-07-01,2024-04-12,Toys,244.05,1,Defective,286.0,48,Female,City34,Gift Card
PROD00003126,USER00003126,2024-02-22,2024-07-06,Home,67.58,4,Wrong item,135.0,45,Female,City66,PayPal
PROD00003133,USER00003133,2023-01-16,2024-04-04,Electronics,229.58,2,Wrong item,444.0,59,Female,City36,Debit Card
PROD00003135,USER00003135,2023-03-13,2023-05-30,Books,395.81,5,Not as described,78.0,18,Male,City17,Debit Card
PROD00003136,USER00003136,2023-06-10,2023-08-27,Clothing,262.1,2,Changed mind,78.0,24,Male,City74,Gift Card
PROD00003139,USER00003139,2023-07-05,2023-10-15,Electronics,457.92,4,Wrong item,102.0,28,Female,City66,Gift Card
PROD00003141,USER00003141,2023-08-25,2024-04-27,Books,292.89,5,Not as described,246.0,59,Female,City22,Debit Card
PROD00003143,USER00003143,2023-08-05,2024-03-17,Electronics,106.75,5,Not as described,225.0,33,Male,City68,Debit Card
PROD00003144,USER00003144,2024-05-24,2024-12-12,Clothing,194.65,4,Defective,202.0,33,Female,City73,PayPal
PROD00003148,USER00003148,2023-09-08,2024-10-28,Clothing,327.87,3,Changed mind,416.0,39,Male,City74,Credit Card
PROD00003152,USER00003152,2023-07-14,2024-10-27,Toys,22.98,3,Not as described,471.0,18,Female,City82,Debit Card
PROD00003156,USER00003156,2023-04-27,2023-10-26,Books,282.74,1,Defective,182.0,38,Male,City75,PayPal
PROD00003161,USER00003161,2024-08-26,2024-10-30,Home,381.27,4,Defective,65.0,63,Female,City58,PayPal
PROD00003165,USER00003165,2023-02-27,2024-02-25,Books,112.03,4,Wrong item,363.0,48,Male,City24,PayPal
PROD00003168,USER00003168,2024-02-03,2024-04-06,Books,391.13,3,Changed mind,63.0,68,Male,City32,PayPal
PROD00003171,USER00003171,2024-04-21,2024-11-07,Clothing,10.95,4,Not as described,200.0,39,Male,City76,Debit Card
PROD00003174,USER00003174,2023-07-29,2024-05-10,Clothing,179.91,5,Defective,286.0,53,Male,City66,Gift Card
PROD00003180,USER00003180,2023-01-28,2023-05-11,Toys,432.97,2,Changed mind,103.0,21,Female,City3,Gift Card
PROD00003189,USER00003189,2023-01-21,2023-10-29,Toys,171.15,3,Wrong item,281.0,43,Female,City8,Credit Card
PROD00003191,USER00003191,2023-04-01,2023-06-04,Electronics,328.51,5,Not as described,64.0,44,Female,City88,Credit Card
PROD00003200,USER00003200,2023-01-20,2023-06-09,Electronics,350.14,4,Not as described,140.0,55,Male,City91,Credit Card
PROD00003201,USER00003201,2024-02-29,2024-07-26,Toys,129.37,3,Wrong item,148.0,60,Female,City96,Debit Card
PROD00003202,USER00003202,2023-07-02,2024-09-07,Clothing,111.71,3,Changed mind,433.0,69,Female,City90,Debit Card
PROD00003205,USER00003205,2024-07-14,2024-10-26,Electronics,439.45,2,Defective,104.0,27,Female,City74,Credit Card
PROD00003207,USER00003207,2023-01-29,2023-12-13,Electronics,73.43,5,Wrong item,318.0,44,Male,City32,Credit Card
PROD00003211,USER00003211,2023-02-02,2023-12-20,Toys,493.47,3,Changed mind,321.0,35,Male,City10,Debit Card
PROD00003214,USER00003214,2023-06-12,2024-03-12,Clothing,241.72,4,Wrong item,274.0,38,Male,City75,PayPal
PROD00003216,USER00003216,2023-03-07,2023-04-28,Books,43.32,2,Wrong item,52.0,54,Female,City39,PayPal
PROD00003217,USER00003217,2023-05-15,2023-09-14,Clothing,369.21,2,Wrong item,122.0,56,Female,City22,Credit Card
PROD00003222,USER00003222,2023-02-19,2024-08-18,Electronics,92.78,3,Wrong item,546.0,48,Female,City93,Gift Card
PROD00003226,USER00003226,2023-09-08,2024-11-08,Clothing,463.26,5,Defective,427.0,55,Female,City89,Gift Card
PROD00003236,USER00003236,2024-06-20,2024-10-25,Books,377.08,5,Not as described,127.0,56,Female,City91,Gift Card
PROD00003244,USER00003244,2023-03-15,2024-11-26,Home,290.5,2,Changed mind,622.0,38,Male,City96,Credit Card
PROD00003247,USER00003247,2024-08-16,2024-11-24,Clothing,179.46,5,Changed mind,100.0,25,Male,City61,Debit Card
PROD00003248,USER00003248,2023-02-10,2024-05-24,Clothing,266.87,5,Not as described,469.0,22,Female,City97,Debit Card
PROD00003249,USER00003249,2023-05-21,2024-05-06,Books,251.4,4,Defective,351.0,64,Female,City54,Debit Card
PROD00003254,USER00003254,2023-08-13,2024-02-06,Books,138.87,5,Changed mind,177.0,58,Male,City60,Gift Card
PROD00003255,USER00003255,2023-08-01,2024-08-20,Electronics,11.57,5,Changed mind,385.0,61,Male,City98,Credit Card
PROD00003263,USER00003263,2023-02-21,2024-12-17,Electronics,495.25,2,Changed mind,665.0,65,Male,City32,Credit Card
PROD00003265,USER00003265,2024-12-18,2024-12-28,Books,237.54,4,Defective,10.0,47,Male,City25,Debit Card
PROD00003267,USER00003267,2024-06-20,2024-07-18,Books,193.67,1,Defective,28.0,57,Male,City57,Debit Card
PROD00003268,USER00003268,2024-03-29,2024-05-06,Clothing,405.0,3,Not as described,38.0,43,Female,City27,Credit Card
PROD00003273,USER00003273,2023-09-27,2024-09-08,Home,185.82,1,Changed mind,347.0,21,Male,City93,Debit Card
PROD00003275,USER00003275,2024-03-20,2024-10-23,Electronics,109.8,3,Defective,217.0,64,Male,City57,PayPal
PROD00003281,USER00003281,2024-10-02,2024-10-28,Clothing,291.24,3,Changed mind,26.0,31,Female,City29,PayPal
PROD00003289,USER00003289,2023-09-19,2024-07-05,Books,107.52,4,Changed mind,290.0,24,Male,City84,Gift Card
PROD00003293,USER00003293,2024-05-02,2024-09-24,Home,111.14,5,Changed mind,145.0,21,Male,City55,Debit Card
PROD00003302,USER00003302,2024-06-21,2024-10-21,Books,184.18,2,Not as described,122.0,62,Male,City42,Credit Card
PROD00003304,USER00003304,2023-05-20,2024-08-30,Electronics,138.42,1,Defective,468.0,56,Female,City36,Debit Card
PROD00003306,USER00003306,2023-12-10,2023-12-24,Home,489.7,2,Not as described,14.0,64,Female,City24,Debit Card
PROD00003307,USER00003307,2024-01-12,2024-10-31,Electronics,484.03,3,Wrong item,293.0,38,Female,City26,Gift Card
PROD00003308,USER00003308,2023-10-11,2024-12-01,Books,440.52,1,Wrong item,417.0,44,Female,City34,Gift Card
PROD00003321,USER00003321,2023-06-05,2024-10-28,Books,472.15,1,Defective,511.0,28,Male,City47,Credit Card
PROD00003323,USER00003323,2023-02-26,2023-12-13,Home,442.5,5,Changed mind,290.0,46,Male,City86,Credit Card
PROD00003328,USER00003328,2024-06-15,2024-12-20,Toys,116.13,5,Not as described,188.0,30,Male,City78,PayPal
PROD00003329,USER00003329,2024-11-22,2024-12-31,Electronics,167.61,1,Not as described,39.0,69,Male,City72,PayPal
PROD00003335,USER00003335,2023-04-15,2024-11-16,Books,422.89,2,Changed mind,581.0,53,Female,City9,Credit Card
PROD00003336,USER00003336,2023-03-13,2023-05-08,Electronics,302.22,2,Wrong item,56.0,35,Male,City28,Debit Card
PROD00003338,USER00003338,2023-01-04,2024-12-30,Electronics,384.99,2,Not as described,726.0,27,Male,City54,PayPal
PROD00003343,USER00003343,2024-05-23,2024-11-01,Clothing,474.78,4,Wrong item,162.0,51,Male,City8,PayPal
PROD00003346,USER00003346,2023-06-30,2024-09-11,Books,317.08,1,Not as described,439.0,47,Female,City77,PayPal
PROD00003347,USER00003347,2023-02-13,2023-10-03,Home,138.28,3,Wrong item,232.0,41,Male,City5,PayPal
PROD00003353,USER00003353,2023-08-21,2023-09-06,Toys,219.87,5,Changed mind,16.0,53,Female,City47,PayPal
PROD00003354,USER00003354,2023-08-26,2023-09-18,Electronics,368.51,2,Wrong item,23.0,62,Female,City42,Credit Card
PROD00003357,USER00003357,2023-11-21,2023-12-28,Home,197.74,2,Defective,37.0,35,Female,City74,Credit Card
PROD00003369,USER00003369,2024-04-20,2024-04-27,Electronics,106.87,5,Defective,7.0,22,Female,City57,Gift Card
